season_id,title,score,eps,area,status,season_type
73084,宇宙大师：启示录(中配),0.0,10,海外,全10话,番剧
3315,Z计划,0.0,1,海外,全1话,番剧
1968,读或死 OVA,9.4,3,海外,全3话,番剧
5957,爱米 -WE LOVE RICE-,0.0,12,海外,全12话,番剧
679,笨蛋的悲剧人生,8.6,3,海外,全3话,番剧
3944,鲁邦三世：雾之谜,9.2,1,海外,全1话,番剧
48341,米奇妙妙冬日 中文配音,0.0,1,海外,全1话,番剧
24334,闪电十一人 最强军团王牙来袭,0.0,1,海外,全1话,番剧
6335,海天使的灯火,8.3,12,海外,全12话,番剧
6376,解谜之音 KAITO×ANSA,0.0,12,海外,全12话,番剧
48046,艾莲娜公主 第一季,0.0,26,海外,全26话,番剧
46095,芭比之海豚魔法,0.0,1,海外,全1话,番剧
1984,机魂末世录,9.1,22,海外,全22话,番剧
2400,铁拳小子,0.0,20,海外,全20话,番剧
94436,不可思议的粗点心店钱天堂,0.0,20,海外,全20话,番剧
99357,假面骑士欧兹 10周年 复活的核心硬币（中配）,0.0,1,海外,全1话,番剧
5410,小妇人,0.0,26,海外,全26话,番剧
2220,日本第一男人之魂,0.0,16,海外,全16话,番剧
6049,斯特拉的魔法 OVA,9.6,2,海外,全2话,番剧
24969,交给你了!奇迹猫团,0.0,32,海外,全32话,番剧
99369,假面骑士魂骑x剑锋,0.0,1,海外,全1话,番剧
2253,南海奇皇,0.0,48,海外,全48话,番剧
45320,姆明山谷 第二季 中文配音,0.0,26,海外,全26话,番剧
3931,鲁邦三世：拿破仑词典争夺战,9.4,1,海外,全1话,番剧
4312,温泉巡礼,8.7,1,海外,全1话,番剧
3058,神枪少女 -IL TEATRINO- OVA,0.0,2,海外,全2话,番剧
1325,向日葵！ 第一季,0.0,13,海外,全13话,番剧
45056,惊喜娃娃剧场版2 中文配音,0.0,1,海外,全1话,番剧
3943,鲁邦三世：沃尔特P38,9.6,1,海外,全1话,番剧
5453,至尊勇者,0.0,50,海外,全50话,番剧
2035,东京地下城,0.0,26,海外,全26话,番剧
1895,御伽草子,0.0,26,海外,全26话,番剧
1169,空中秋千,9.6,11,海外,全11话,番剧
2947,布雷斯塔警长,0.0,65,海外,全65话,番剧
216,DOUBLE CIRCLE,0.0,4,海外,全4话,番剧
3965,天空战记 创世前的暗斗,0.0,6,海外,全6话,番剧
4056,机甲创世记 OVA,0.0,1,海外,全1话,番剧
2432,机甲创世记,0.0,25,海外,全25话,番剧
107988,福尔摩斯在22世纪 中文配音,0.0,26,海外,全26话,番剧
1494,战国无双SP 真田之章,0.0,1,海外,全1话,番剧
33854,樱花大战 OVA2轰华绚烂,9.1,6,海外,全6话,番剧
99367,星球大战：幻境 第二季,0.0,9,海外,全9话,番剧
3830,逮捕令 剧场版 墨东署最大危机,9.6,1,海外,全1话,番剧
5502,极道君漫游记,9.7,26,海外,全26话,番剧
5278,秋之回忆 OVA,9.2,3,海外,全3话,番剧
4926,大魔法峠,9.5,8,海外,全8话,番剧
4451,古斯柯布多力传记,8.6,1,海外,全1话,番剧
6072,踢向明天,0.0,52,海外,全52话,番剧
27792,快盗天使双胞胎,0.0,12,海外,全12话,番剧
2207,地球防卫企业,9.6,26,海外,全26话,番剧
46091,芭比之电玩英雄,0.0,1,海外,全1话,番剧
4626,偷影子的老鼠,9.5,1,海外,全1话,番剧
1235,魔法使的注意事项 夏季的天空,9.1,12,海外,全12话,番剧
1343,逮捕令 OVA,9.4,4,海外,全4话,番剧
5900,咬屁屁虫 第二季,0.0,32,海外,全32话,番剧
1329,神灵狩,8.9,22,海外,全22话,番剧
4875,BALDR FORCE EXE RESOLUTION,0.0,4,海外,全4话,番剧
1950,铁人28号,0.0,50,海外,全50话,番剧
46093,芭比之梦境奇遇记,0.0,1,海外,全1话,番剧
109543,芭比的神秘之旅：伟大的寻马记 中文配音,0.0,10,海外,全10话,番剧
4022,宇宙战舰大和号 完结篇,0.0,1,海外,全1话,番剧
45636,惊喜娃娃 冬日迪斯科,0.0,1,海外,全1话,番剧
5209,飞天少女猪,0.0,51,海外,全51话,番剧
751,激战！弹珠人 第二季,0.0,12,海外,全12话,番剧
602,天使的水果糖,9.2,1,海外,全1话,番剧
158249,小猪佩奇之幼儿园生活,0.0,20,海外,全20话,番剧
4748,地狱天使,9.3,1,海外,全1话,番剧
3822,向阳素描×365 特别篇,9.6,2,海外,全2话,番剧
85596,超人动画版 第一季,0.0,13,海外,全13话,番剧
3945,鲁邦三世：炎之记忆 东京危机,9.6,1,海外,全1话,番剧
6087,阿信,9.5,1,海外,全1话,番剧
2100,圣石小子,9.4,51,海外,全51话,番剧
47992,我是格鲁特 第二季 中文配音,0.0,5,海外,全5话,番剧
4714,茄子 带着旅行箱的候鸟,9.6,1,海外,全1话,番剧
5233,爆斗宣言大钢弹,0.0,39,海外,全39话,番剧
109848,功夫熊猫：神龙骑士 第一季,0.0,23,海外,全23话,番剧
26144,怪侠佐罗利 谜之宝物大作战,0.0,1,海外,全1话,番剧
1883,遥远时空中 紫阳花物语,0.0,2,海外,全2话,番剧
2455,再见了宇宙战舰大和号 爱的战士们,0.0,1,海外,全1话,番剧
20603,火球 幽默之章,9.6,3,海外,全3话,番剧
3948,鲁邦三世：1美元的战争,9.5,1,海外,全1话,番剧
25559,银河铁道物语II 永远的分歧点,0.0,26,海外,全26话,番剧
46175,大雪海的卡纳 星之贤者,8.4,1,海外,全1话,番剧
28548,Four of a Kind 四牌士 第二季,9.0,12,海外,全12话,番剧
48662,惊喜娃娃 惊喜之家2 中文配音,0.0,18,海外,全18话,番剧
4916,秋之回忆5 中断的胶片,9.5,1,海外,全1话,番剧
47169,芭比之二人搭档,0.0,26,海外,全26话,番剧
5937,侦探歌剧 夏日特别篇,9.6,1,海外,全1话,番剧
3565,超时空要塞F 恋离飞翼 后篇,9.6,1,海外,全1话,番剧
3226,灵犬雪丽,0.0,52,海外,全52话,番剧
2213,A.D.特警,0.0,12,海外,全12话,番剧
1277,机神大战巨型方程式,0.0,26,海外,全26话,番剧
5616,重装甲少女组,9.5,13,海外,全13话,番剧
344,成为偶像www,0.0,12,海外,全12话,番剧
48258,芭比美人鱼之力,0.0,1,海外,全1话,番剧
27794,超剧场版 Keroro军曹4 龙勇士的逆袭,9.3,1,海外,全1话,番剧
6074,银河战国群雄传,0.0,52,海外,全52话,番剧
46603,黑衣警探 第三季,0.0,14,海外,全14话,番剧
111181,乐一通 第一季,0.0,31,海外,全31话,番剧
597,团地友夫,0.0,79,海外,全79话,番剧
3353,同人WORK,9.3,12,海外,全12话,番剧
31855,非科学定制（广播剧）,0.0,15,海外,全15话,番剧
684,地狱幼稚园,0.0,12,海外,全12话,番剧
44005,太空家族,0.0,26,海外,全26话,番剧
4433,决斗大师 Victory V3,0.0,3,海外,全3话,番剧
2349,天命神童,4.2,52,海外,全52话,番剧
4970,苍之茧,9.2,1,海外,全1话,番剧
47991,我是格鲁特 第二季,0.0,5,海外,全5话,番剧
214545,动物兄弟 第七季,0.0,20,海外,全20话,番剧
68626,赛罗奥特曼外传 有机生命体的危机：STAGE2 流星的誓言 中文配音,0.0,1,海外,全1话,番剧
4236,乔瓦尼之岛,8.7,1,海外,全1话,番剧
3415,遥远时空中2 白龙之神子,0.0,3,海外,全3话,番剧
99689,丁丁历险记 第二季 中文配音,0.0,13,海外,全13话,番剧
27809,超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,9.4,1,海外,全1话,番剧
2043,安倍桥魔法☆商店街,9.4,13,海外,全13话,番剧
4224,雾熊s,0.0,13,海外,全13话,番剧
107393,超级马里奥世界,0.0,10,海外,全10话,番剧
37957,石川由依 朗读剧系列UTA-KATA,9.7,1,海外,全1话,番剧
1335,BLUE DROP 天使们的戏曲,9.3,13,海外,全13话,番剧
215477,超能敢死队 第一季,0.0,78,海外,全78话,番剧
929,战国鬼才传,9.7,39,海外,全39话,番剧
6160,科学小飞侠F（1979）,0.0,48,海外,全48话,番剧
114128,暴太郎战队咚兄弟对决全开者,7.8,1,海外,全1话,番剧
6004,The Snack World,0.0,50,海外,全50话,番剧
5910,玉家典当铺,9.1,6,海外,全6话,番剧
1918,驰风！赛艇王,0.0,25,海外,全25话,番剧
91650,超人动画版 第二季,0.0,28,海外,全28话,番剧
2267,星方武侠,0.0,26,海外,全26话,番剧
2257,青涩宝贝,0.0,12,海外,全12话,番剧
3082,无敌超人赞波3,9.4,23,海外,全23话,番剧
5077,永远的艾塞莉娅,0.0,2,海外,全2话,番剧
3278,背骑少女,8.8,12,海外,全12话,番剧
2391,猫怪麦克,0.0,14,海外,全14话,番剧
158258,小猪佩奇之职业大探索,0.0,27,海外,全27话,番剧
4885,砂沙美魔法少女俱乐部 第二季,0.0,13,海外,全13话,番剧
3912,Peeping Life×怪兽酒场 怪兽们的所在之处,0.0,10,海外,全10话,番剧
1919,驰风！赛艇王 V,0.0,25,海外,全25话,番剧
1952,超电动机器人 铁人28号FX,0.0,47,海外,全47话,番剧
642,直白标题机器人动画,0.0,12,海外,全12话,番剧
27793,超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,9.3,1,海外,全1话,番剧
1099,毒蛇信条,0.0,12,海外,全12话,番剧
104243,芝麻街国际版 第52季,0.0,35,海外,全35话,番剧
45319,姆明山谷 第二季,0.0,26,海外,全26话,番剧
48175,小美人鱼 第二季 中文配音,0.0,9,海外,全9话,番剧
2252,女棒甲子园,0.0,26,海外,全26话,番剧
1430,银色的奥林西斯,0.0,12,海外,全12话,番剧
3821,向阳素描×☆☆☆ 特别篇,9.7,2,海外,全2话,番剧
99368,星球大战：绝地传奇,0.0,6,海外,全6话,番剧
3150,蓝宝石之谜 剧场版,0.0,1,海外,全1话,番剧
25577,科学小飞侠 特番,0.0,100,海外,全100话,番剧
45323,芭比和小凯莉消失的生日,0.0,1,海外,全1话,番剧
46601,黑衣警探 第二季,0.0,13,海外,全13话,番剧
1990,高机动幻想～新结行军歌～,9.3,12,海外,全12话,番剧
2280,灵异猎人,0.0,12,海外,全12话,番剧
5208,雅诺斯的梦幻,0.0,1,海外,全1话,番剧
2482,铁甲飞天侠,9.5,26,海外,全26话,番剧
68563,优莱卡 交响诗篇 超进化,0.0,1,海外,全1话,番剧
4953,银发的阿基多,7.9,1,海外,全1话,番剧
92265,小黄人特辑1 中文配音,0.0,1,海外,全1话,番剧
47381,莓果小娇娃 中文配音,0.0,26,海外,全26话,番剧
4302,新世界 未来篇,0.0,1,海外,全1话,番剧
3342,急救超人兵团,0.0,12,海外,全12话,番剧
5421,科学小飞侠Crowds SP,9.6,1,海外,全1话,番剧
1951,太阳的使者 铁人28号,0.0,51,海外,全51话,番剧
4815,GR铁甲人,0.0,13,海外,全13话,番剧
3982,机甲界卡利安 OVA,0.0,3,海外,全3话,番剧
2431,机甲界卡利安,0.0,25,海外,全25话,番剧
3909,秀逗魔导士 EXCELLENT,0.0,3,海外,全3话,番剧
47640,匹诺曹成长记 第一季,0.0,26,海外,全26话,番剧
2849,浪漫追星社,9.4,15,海外,全15话,番剧
214543,动物兄弟 第五季,0.0,20,海外,全20话,番剧
26180,怪侠佐罗利 第二季,0.0,50,海外,全50话,番剧
76140,啄木鸟伍迪 第三季,0.0,14,海外,全14话,番剧
113476,刺猬索尼克历险记 中文配音,0.0,64,海外,全64话,番剧
1232,西洋古董洋果子店,9.3,12,海外,全12话,番剧
3134,最强机器人 大王者,0.0,50,海外,全50话,番剧
76139,啄木鸟伍迪 第二季,0.0,13,海外,全13话,番剧
1496,少年好莱坞 第二季,0.0,13,海外,全13话,番剧
46658,绿毛怪格林奇,0.0,0,海外,2018年11月9日上映,番剧
99692,丁丁历险记 第三季 中文配音,0.0,13,海外,全13话,番剧
87972,宇宙的巨人希曼 中文配音,0.0,26,海外,全26话,番剧
2861,无口的森田小姐 OVA,9.3,1,海外,全1话,番剧
4004,超时空世纪02,0.0,6,海外,全6话,番剧
99366,乐高星球大战：重建银河系,0.0,4,海外,全4话,番剧
5320,基因攻防战,0.0,13,海外,全13话,番剧
3077,出云传奇,0.0,2,海外,全2话,番剧
2850,浪漫追星社 特典,0.0,8,海外,全8话,番剧
48661,惊喜娃娃 冬季时装秀 中文配音,0.0,1,海外,全1话,番剧
4992,高机动幻想GPO 第二季,0.0,24,海外,全24话,番剧
86181,独角兽骑士队 中文配音,0.0,19,海外,全19话,番剧
47993,古典宝宝,0.0,0,海外,,番剧
4951,轰烈弹珠人,0.0,50,海外,全50话,番剧
1397,甜蜜声优,9.2,10,海外,全10话,番剧
2029,最终兵器彼女,9.1,13,海外,全13话,番剧
5442,宠猫学园,0.0,10,海外,全10话,番剧
3132,超地下偶像,0.0,12,海外,全12话,番剧
5444,病毒,0.0,12,海外,全12话,番剧
1469,玻璃舰队,0.0,26,海外,全26话,番剧
76141,啄木鸟伍迪 第四季,0.0,13,海外,全13话,番剧
26181,怪侠佐罗利 第三季,0.0,47,海外,全47话,番剧
892,战国☆天堂 -极-,0.0,26,海外,全26话,番剧
4763,七色星露,9.4,12,海外,全12话,番剧
99363,假面骑士圣刃×灵骑（中配）,0.0,1,海外,全1话,番剧
45055,惊喜娃娃剧场版2,0.0,1,海外,全1话,番剧
5381,危险调查员,0.0,39,海外,全39话,番剧
158261,小猪佩奇之发现新兴趣,0.0,23,海外,全23话,番剧
2071,盗贼王Jing,9.6,13,海外,全13话,番剧
92267,小黄人特辑2 中文配音,0.0,1,海外,全1话,番剧
223539,摩尔秀 第二季 中文配音,0.0,52,海外,全52话,番剧
5414,弹道,0.0,26,海外,全26话,番剧
5415,生化体,0.0,12,海外,全12话,番剧
2250,影技,0.0,26,海外,全26话,番剧
1414,后天的方向,9.5,12,海外,全12话,番剧
236798,盖比的娃娃屋 第三季,0.0,18,海外,全18话,番剧
3279,卡罗尔,0.0,1,海外,全1话,番剧
45110,奇异水域 第二季 中文配音,0.0,10,海外,全10话,番剧
3960,翼神传说 间奏曲：她与她自己,0.0,1,海外,全1话,番剧
96975,剧场版 假面骑士利维斯（中配）,0.0,1,海外,全1话,番剧
1934,风人物语,9.3,13,海外,全13话,番剧
5472,雷顿教授与永远的歌姬,9.6,1,海外,全1话,番剧
787,夏色奇迹,9.4,12,海外,全12话,番剧
46213,惊喜娃娃玩乐系列1 中文配音,0.0,14,海外,全14话,番剧
6399,科学小飞侠 THE MOVIE,0.0,1,海外,全1话,番剧
48176,乐高迪士尼公主：城堡大冒险,0.0,1,海外,全1话,番剧
937,和殿下一起～眼罩之野心～,0.0,12,海外,全12话,番剧
1851,王牌鉴定人,0.0,37,海外,全37话,番剧
4020,宇宙战舰大和号 新的旅程,0.0,1,海外,全1话,番剧
109850,嗨！道奇 第五季（上）,0.0,20,海外,全20话,番剧
2223,火魅子传,0.0,12,海外,全12话,番剧
888,无口的森田小姐 2,9.6,13,海外,全13话,番剧
887,无口的森田小姐,9.6,13,海外,全13话,番剧
6136,侦探歌剧 少女福尔摩斯 派对之夜,9.6,1,海外,全1话,番剧
48841,阿拉丁 第二季 中文配音,0.0,8,海外,全8话,番剧
5546,3年D班玻璃假面,0.0,12,海外,全12话,番剧
48719,星际艾拉 中文配音,0.0,52,海外,全52话,番剧
47061,姆明山谷 第三季,0.0,26,海外,全26话,番剧
3012,希曼的新冒险,0.0,65,海外,全65话,番剧
4900,年老的鳄鱼,8.7,1,海外,全1话,番剧
108928,安迪的全球冒险之动物宝宝任务 中文配音,0.0,15,海外,全15话,番剧
3906,秀逗魔导士 RETURN,0.0,1,海外,全1话,番剧
98760,假面骑士 超越世代（中配）,0.0,1,海外,全1话,番剧
48703,乐高星球大战 节日特送 中文配音,0.0,1,海外,全1话,番剧
5186,金星战记,0.0,1,海外,全1话,番剧
25557,银河铁道物语 被遗忘时间的惑星,0.0,4,海外,全4话,番剧
85595,超人动画版 第一季 中文配音,0.0,12,海外,全12话,番剧
121962,爆丸之星域争霸 第二季,0.0,104,海外,全104话,番剧
3963,相聚一刻番外篇 一刻岛飘流记,0.0,1,海外,全1话,番剧
2506,相聚一刻 完结篇,0.0,1,海外,全1话,番剧
5649,星梦手记 生放送,0.0,5,海外,全5话,番剧
102726,啄木鸟伍迪 第一季 中文配音,0.0,13,海外,全13话,番剧
48651,小羊肖恩 圣诞大冒险,0.0,1,海外,全1话,番剧
45107,奇异水域 第一季,0.0,10,海外,全10话,番剧
99365,假面骑士圣刃 深罪三重奏（中配）,0.0,1,海外,全1话,番剧
106797,未来童话,0.0,13,海外,全13话,番剧
95539,超人动画版 第三季,0.0,13,海外,全13话,番剧
86183,独角兽骑士队,0.0,19,海外,全19话,番剧
112221,怪鸭历险记 中文配音,0.0,26,海外,全26话,番剧
1972,人生交叉点-HUMAN SCRAMBLE-,9.2,13,海外,全13话,番剧
2429,超时空骑团,0.0,23,海外,全23话,番剧
2298,VS骑士弹珠汽水&40炎,0.0,26,海外,全26话,番剧
2087,DI GI CHARAT Nyo,0.0,50,海外,全50话,番剧
2475,钢铁杰克,0.0,46,海外,全46话,番剧
91649,超人动画版 第二季 中文配音,0.0,28,海外,全28话,番剧
4540,虹色萤火虫～永远的暑假～,9.5,1,海外,全1话,番剧
5496,彼得潘的冒险,0.0,41,海外,全41话,番剧
158243,小猪佩奇之好习惯养成,0.0,25,海外,全25话,番剧
48925,乐高星球大战：机器人传奇 第一季 中文配音,0.0,5,海外,全5话,番剧
4584,Blossom,9.3,1,海外,全1话,番剧
5926,ZEGAPAIN ADP,0.0,1,海外,全1话,番剧
3907,秀逗魔导士 GREAT,0.0,1,海外,全1话,番剧
1478,格斗美神·武龙,0.0,25,海外,全25话,番剧
129603,嗨！道奇 儿歌系列 第二季 英文版,0.0,29,海外,全29话,番剧
113539,芝麻街国际版 第53季 中文配音,0.0,35,海外,全35话,番剧
4019,永远的大和号,0.0,1,海外,全1话,番剧
4168,好朋友,9.3,6,海外,全6话,番剧
112998,爆丸之星域争霸,0.0,100,海外,全100话,番剧
6378,PIKO太郎的摇篮曲,0.0,12,海外,全12话,番剧
26230,忍空,0.0,52,海外,全52话,番剧
113483,刺猬索尼克 第一季 中文配音,0.0,13,海外,全13话,番剧
48334,米奇妙妙春日,0.0,1,海外,全1话,番剧
2090,战斗陀螺 剧场版,0.0,1,海外,全1话,番剧
4488,Xi AVANT,0.0,4,海外,全4话,番剧
2421,苍之流星SPT雷兹纳,0.0,38,海外,全38话,番剧
599,我是国王,0.0,12,海外,全12话,番剧
2983,佛兰德斯的狗,9.6,1,海外,全1话,番剧
47382,迪米小鸟奇遇记 第二季,0.0,25,海外,全25话,番剧
5081,雪之女王,0.0,39,海外,全39话,番剧
1506,Doamaiger D,0.0,13,海外,全13话,番剧
1326,向日葵！ 第二季,0.0,13,海外,全13话,番剧
1889,奇幻旅程,0.0,26,海外,全26话,番剧
48260,芭比与思佩的保姆大冒险,0.0,1,海外,全1话,番剧
45108,奇异水域 第一季 中文配音,0.0,10,海外,全10话,番剧
130002,面包和面条,0.0,26,海外,全26话,番剧
2086,Di Gi Charat Panyo Panyo,0.0,48,海外,全48话,番剧
5705,少女抚子恋爱手册,0.0,1,海外,全1话,番剧
4432,巧克力小狗,0.0,1,海外,全1话,番剧
4547,装甲骑兵 孤影再临,0.0,1,海外,全1话,番剧
2058,钢琴恋曲,0.0,10,海外,全10话,番剧
26013,迷宫物语,8.8,1,海外,全1话,番剧
5004,思考与绘画：日本新世纪艺术动画,0.0,9,海外,全9话,番剧
106798,未来童话 第二季,0.0,13,海外,全13话,番剧
1417,天保异闻妖奇士,0.0,25,海外,全25话,番剧
4955,彻之进,0.0,51,海外,全51话,番剧
3849,玉响～more aggressive～ OVA,9.4,1,海外,全1话,番剧
5598,小白角,9.7,1,海外,全1话,番剧
1943,银河天使Z,0.0,18,海外,全18话,番剧
111319,乐一通 第二季 中文配音,0.0,11,海外,全11话,番剧
936,和殿下一起 1分钟剧场,0.0,12,海外,全12话,番剧
221026,滴滴大冒险,0.0,26,海外,全26话,番剧
2156,无敌王,0.0,22,海外,全22话,番剧
1954,铁人28号 白昼之残月,0.0,1,海外,全1话,番剧
223537,摩尔秀 第一季 中文配音,0.0,52,海外,全52话,番剧
86138,芝麻街国际版 第51季,0.0,35,海外,全35话,番剧
48174,小美人鱼 第二季,0.0,9,海外,全9话,番剧
113477,刺猬索尼克历险记,0.0,64,海外,全64话,番剧
4608,剧场传说,0.0,5,海外,全5话,番剧
3823,向阳素描 沙英・寻 毕业篇,9.7,2,海外,全2话,番剧
5478,超机甲发明小子,0.0,21,海外,全21话,番剧
5565,街角的童话,8.9,1,海外,全1话,番剧
2698,野良耳,0.0,12,海外,全12话,番剧
1229,野良耳,0.0,12,海外,全12话,番剧
111020,傻大猫和崔弟鸟 第一季 中文配音,0.0,13,海外,全13话,番剧
2437,银河漂流VIFAM,0.0,47,海外,全47话,番剧
5585,Peeping Life -The Perfect Edit,0.0,10,海外,全10话,番剧
129325,道奇和它的朋友们（上）,0.0,13,海外,全13话,番剧
1941,To Heart 回忆永恒,9.1,13,海外,全13话,番剧
4620,.hack//世界的彼方,9.3,1,海外,全1话,番剧
48840,阿拉丁 第二季,0.0,8,海外,全8话,番剧
4128,辛巴达 飞翔公主与秘密之岛,0.0,1,海外,全1话,番剧
1148,大正野球娘,9.4,12,海外,全12话,番剧
3825,向阳素描×SP,9.7,2,海外,全2话,番剧
48924,乐高星球大战：机器人传奇 第一季,0.0,5,海外,全5话,番剧
111322,乐一通 第三季 中文配音,0.0,9,海外,全9话,番剧
32996,圣诞老人公司 ～圣诞节的秘密～,8.6,1,海外,全1话,番剧
48718,星际艾拉,0.0,52,海外,全52话,番剧
646,漫画少女,8.9,14,海外,全14话,番剧
39930,粉鲶小溪的电视台打工日记,0.0,12,海外,全12话,番剧
2829,笨笨森林日志,0.0,26,海外,全26话,番剧
47380,莓果小娇娃,0.0,26,海外,全26话,番剧
4117,香菜酱和她的亲人们,9.2,1,海外,全1话,番剧
4153,故事少女穗乃花,0.0,1,海外,全1话,番剧
3910,秀逗魔导士 PREMIUM,0.0,1,海外,全1话,番剧
945,苏希的动物园,0.0,10,海外,全10话,番剧
2465,超人战队BARATTACK,0.0,31,海外,全31话,番剧
4046,剧场版 虽然是玻璃假面,0.0,1,海外,全1话,番剧
99370,假面骑士魂骑x剑锋（中配）,0.0,1,海外,全1话,番剧
2937,水晶国传说,0.0,3,海外,全3话,番剧
5571,宇宙兄弟#0,9.6,1,海外,全1话,番剧
25579,企鹅掌门人,0.0,20,海外,全20话,番剧
1006,一期一会~你的话语~,8.9,13,海外,全13话,番剧
3991,大运动会 OVA,0.0,6,海外,全6话,番剧
80727,唐老鸭俱乐部：时空之旅,0.0,5,海外,全5话,番剧
241358,海底小纵队 第十一季 英文版,0.0,25,海外,更新至第25话,番剧
4002,无口的森田小姐 OAD,9.4,2,海外,全2话,番剧
1101,迷宫塔 ～乌鲁克之剑～,8.1,12,海外,全12话,番剧
2473,无敌龙卷风,0.0,39,海外,全39话,番剧
103736,安迪的全球冒险（上）,0.0,15,海外,全15话,番剧
48650,小羊肖恩 农夫的美洲驼,0.0,1,海外,全1话,番剧
25562,铃铛猫娘 赏花特别篇,0.0,2,海外,全2话,番剧
2201,格斗小霸王,0.0,26,海外,全26话,番剧
25574,少年桑塔的大冒险,0.0,24,海外,全24话,番剧
5923,超爆裂异次元卡片大战,0.0,32,海外,全32话,番剧
5300,大~集合！小魔女DoReMi 青蛙石的秘密,9.5,1,海外,全1话,番剧
4134,热血人面犬,0.0,3,海外,全3话,番剧
1845,快乐七人组,0.0,13,海外,全13话,番剧
3908,秀逗魔导士 GORGEOUS,0.0,1,海外,全1话,番剧
25571,Good Morning!!! DORONJO,0.0,50,海外,全50话,番剧
5396,罐装萌兽,0.0,52,海外,全52话,番剧
3044,贤治之春,9.7,1,海外,全1话,番剧
5448,托尔与洛基：血亲,9.5,4,海外,全4话,番剧
102734,啄木鸟伍迪 第三季 中文配音,0.0,14,海外,全14话,番剧
121235,兔八哥大工程 第一季,0.0,40,海外,全40话,番剧
72669,宇宙大师：启示录,0.0,10,海外,全10话,番剧
4259,圣诞老人公司,0.0,1,海外,全1话,番剧
100165,星球大战：绝地传奇 中文配音,0.0,6,海外,全6话,番剧
3215,地球变动之日,0.0,1,海外,全1话,番剧
2302,勇者指令 OVA,0.0,1,海外,全1话,番剧
113485,刺猬索尼克 第二季 中文配音,0.0,13,海外,全13话,番剧
95540,超人动画版 第三季 中文配音,0.0,13,海外,全13话,番剧
4994,河童的饲养方法,0.0,6,海外,全6话,番剧
4047,银河冒险战记 胎动篇,0.0,1,海外,全1话,番剧
2434,银河疾风,0.0,43,海外,全43话,番剧
27747,小双侠 新双侠机械大集合！玩具国大决战，骰子！,0.0,1,海外,全1话,番剧
1007,面包咪咪,0.0,5,海外,全5话,番剧
48702,乐高星球大战 节日特送,0.0,1,海外,全1话,番剧
2351,御宅族的錄影帶,0.0,1,海外,全1话,番剧
1269,全力兔子,0.0,52,海外,全52话,番剧
6170,兔龟 女高网球部外传 SP,0.0,1,海外,全1话,番剧
4040,宇宙战舰山本洋子II,0.0,3,海外,全3话,番剧
2226,宇宙战舰山本洋子,0.0,3,海外,全3话,番剧
5436,究极超人R,0.0,1,海外,全1话,番剧
4935,警察战车队 TANK S.W.A.T.,0.0,1,海外,全1话,番剧
2441,银河烈风,0.0,39,海外,全39话,番剧
3093,我要上太空,0.0,20,海外,全20话,番剧
101674,史努比露营大冒险 第一季 中文配音,0.0,13,海外,全13话,番剧
25570,铃铛猫娘 夏季特别篇 2000,0.0,4,海外,全4话,番剧
1751,究极KERORO 奇迹的时空岛,0.0,1,海外,全1话,番剧
5100,战斗妖精少女 救救我！小Mave,0.0,1,海外,全1话,番剧
5889,1磅的福音,0.0,1,海外,全1话,番剧
87971,宇宙的巨人希曼,0.0,26,海外,全26话,番剧
5712,怪力少女,0.0,2,海外,全2话,番剧
3019,星空奇迹,0.0,1,海外,全1话,番剧
4552,野良剧,0.0,1,海外,全1话,番剧
25578,流星机学生霸,0.0,3,海外,全3话,番剧
4048,银河冒险战记 激斗篇,0.0,1,海外,全1话,番剧
158461,出发！佩奇的交通工具图鉴,0.0,11,海外,全11话,番剧
102727,啄木鸟伍迪 第二季 中文配音,0.0,13,海外,全13话,番剧
91096,宇宙大师：启示录 2 中文配音,0.0,5,海外,全5话,番剧
3980,拳王创世纪1 影道篇,0.0,6,海外,全6话,番剧
2197,六翼天使之声,0.0,12,海外,全12话,番剧
118997,匹诺曹成长记 第二季,0.0,26,海外,全26话,番剧
113538,芝麻街国际版 第53季,0.0,26,海外,全26话,番剧
170673,嗨！道奇 第五季（下）,0.0,20,海外,全20话,番剧
5706,辛巴达 魔法之灯和移动岛,0.0,1,海外,全1话,番剧
3079,我的小行星【中文】,0.0,26,海外,全26话,番剧
6392,先驱少女的日常茶饭事,0.0,5,海外,全5话,番剧
113482,刺猬索尼克 第一季,0.0,13,海外,全13话,番剧
5452,幻想叙谭艾尔西亚,0.0,4,海外,全4话,番剧
101675,史努比露营大冒险 第一季,0.0,13,海外,全13话,番剧
5270,时空转抄纳斯卡,0.0,12,海外,全12话,番剧
5463,精神力量,0.0,2,海外,全2话,番剧
2933,.HACK//Quantum,9.6,3,海外,全3话,番剧
5483,地下巧克力 我们的巧克力战争,0.0,1,海外,全1话,番剧
38151,辛巴达 真昼之夜与不可思议之门,0.0,1,海外,全1话,番剧
4678,猴兔超人,0.0,4,海外,全4话,番剧
5205,铁鼻子,0.0,52,海外,全52话,番剧
5274,完全胜利大帝王,0.0,1,海外,全1话,番剧
109542,芭比的神秘之旅：伟大的寻马记,0.0,10,海外,全10话,番剧
5766,HEROMAN短篇,0.0,3,海外,全3话,番剧
5866,天才傻瓜 复活的弗兰德之犬,0.0,1,海外,全1话,番剧
